-----------------------------------
 s i m p l e   D F T - D 3  v1.2.1
-----------------------------------

Zero (Chai-Head-Gordon) damping: pbe-D3(0)
--------------------
  s6         1.0000
  s8         0.7220
  s9         0.0000
 rs6         1.2170
 rs8         1.0000
 alp        14.0000
--------------------

Atomic radii (in Angstrom):
-------------------------------------------
   Z          R(cov)     R(vdw)      r4/r2
-------------------------------------------
  89 Ac       2.2267     2.3857     5.0345
  12 Mg       1.6667     1.7420     2.8909
-------------------------------------------

Atomic reference systems (in atomic units):
----------------------------------------------------------------------------
   Z        #      CN    C6(AA)   #      CN    C6(AA)   #      CN    C6(AA)
----------------------------------------------------------------------------
  89 Ac     1  0.0000 3934.1943   2  0.9802 3199.4010   3  1.9445 2029.8749
            4  2.9070  807.4910   5  3.8174 1523.0526   6  4.6723 2251.7238
            7  5.5599 3265.3634
  12 Mg     1  0.0000  683.3758   2  0.9628  451.2708   3  1.9496  175.5616
----------------------------------------------------------------------------

Dispersion properties (in atomic units):
--------------------------------------------------------
     #    Z                CN       C6(AA)       C8(AA)
--------------------------------------------------------
     1   89 Ac         0.0129    3916.2249 1063395.7380
   134   12 Mg         0.0053     676.9736   60610.6538
   135   12 Mg         0.0053     676.9743   60610.7190
   136   12 Mg         0.0053     676.9743   60610.7191
   137   12 Mg         0.0053     676.9743   60610.7191
   138   12 Mg         0.0054     676.9716   60610.4764
   139   12 Mg         0.0054     676.9716   60610.4765
   140   12 Mg         0.0054     676.9716   60610.4763
   141   12 Mg         0.0052     676.9812   60611.3371
   142   12 Mg         0.0052     676.9812   60611.3372
   143   12 Mg         0.0052     676.9812   60611.3372
   144   12 Mg         0.0052     676.9812   60611.3370
   145   12 Mg         0.0052     676.9812   60611.3371
   146   12 Mg         0.0052     676.9812   60611.3371
   147   12 Mg         0.0052     676.9812   60611.3375
   148   12 Mg         0.0051     676.9842   60611.6025
   149   12 Mg         0.0051     676.9842   60611.6024
   150   12 Mg         0.0051     676.9842   60611.6025
--------------------------------------------------------

Atom-resolved dispersion energies:
--------------------------------------------------
     #    Z           [Hartree]      [kcal/mol]
--------------------------------------------------
     1   89 Ac  -0.38844930E-02     -2.43755614
     2   12 Mg  -0.18295437E-02     -1.14805601
     3   12 Mg  -0.18233521E-02     -1.14417075
     4   12 Mg  -0.18233454E-02     -1.14416654
     5   12 Mg  -0.19020175E-02     -1.19353397
     6   12 Mg  -0.19020009E-02     -1.19352356
     7   12 Mg  -0.18295422E-02     -1.14805507
     8   12 Mg  -0.18295521E-02     -1.14806126
     9   12 Mg  -0.18536534E-02     -1.16318505
    10   12 Mg  -0.18536446E-02     -1.16317954
    11   12 Mg  -0.18640316E-02     -1.16969747
    12   12 Mg  -0.18233457E-02     -1.14416671
    13   12 Mg  -0.18536482E-02     -1.16318183
    14   12 Mg  -0.18536449E-02     -1.16317975
    15   12 Mg  -0.18553708E-02     -1.16426277
    16   12 Mg  -0.18553687E-02     -1.16426144
    17   12 Mg  -0.19020022E-02     -1.19352439
    18   12 Mg  -0.19020116E-02     -1.19353028
    19   12 Mg  -0.18640344E-02     -1.16969926
    20   12 Mg  -0.18640403E-02     -1.16970292
    21   12 Mg  -0.18553687E-02     -1.16426143
    22   12 Mg  -0.19020113E-02     -1.19353013
    23   12 Mg  -0.19020138E-02     -1.19353168
    24   12 Mg  -0.18536476E-02     -1.16318141
    25   12 Mg  -0.18536424E-02     -1.16317814
    26   12 Mg  -0.17884893E-02     -1.12229401
    27   12 Mg  -0.17885006E-02     -1.12230108
    28   12 Mg  -0.17884932E-02     -1.12229640
    29   12 Mg  -0.17998321E-02     -1.12941170
    30   12 Mg  -0.17998776E-02     -1.12944023
    31   12 Mg  -0.17998755E-02     -1.12943891
    32   12 Mg  -0.17998740E-02     -1.12943796
    33   12 Mg  -0.17998822E-02     -1.12944313
    34   12 Mg  -0.17998797E-02     -1.12944159
    35   12 Mg  -0.17998758E-02     -1.12943913
    36   12 Mg  -0.18539640E-02     -1.16338000
    37   12 Mg  -0.18539573E-02     -1.16337577
    38   12 Mg  -0.18539682E-02     -1.16338264
    39   12 Mg  -0.18398579E-02     -1.15452829
    40   12 Mg  -0.18398563E-02     -1.15452728
    41   12 Mg  -0.18398522E-02     -1.15452466
    42   12 Mg  -0.18446990E-02     -1.15756609
    43   12 Mg  -0.18446869E-02     -1.15755848
    44   12 Mg  -0.18446965E-02     -1.15756455
    45   12 Mg  -0.18446908E-02     -1.15756098
    46   12 Mg  -0.18446948E-02     -1.15756349
    47   12 Mg  -0.18446881E-02     -1.15755927
    48   12 Mg  -0.19161780E-02     -1.20241984
    49   12 Mg  -0.19161840E-02     -1.20242359
    50   12 Mg  -0.19161753E-02     -1.20241819
    51   12 Mg  -0.18073276E-02     -1.13411518
    52   12 Mg  -0.18073293E-02     -1.13411626
    53   12 Mg  -0.18073319E-02     -1.13411788
    54   12 Mg  -0.18062032E-02     -1.13340962
    55   12 Mg  -0.18062029E-02     -1.13340942
    56   12 Mg  -0.18061974E-02     -1.13340597
    57   12 Mg  -0.18295915E-02     -1.14808597
    58   12 Mg  -0.18295869E-02     -1.14808312
    59   12 Mg  -0.18295850E-02     -1.14808190
    60   12 Mg  -0.18315712E-02     -1.14932830
    61   12 Mg  -0.18315645E-02     -1.14932410
    62   12 Mg  -0.18315626E-02     -1.14932290
    63   12 Mg  -0.18315755E-02     -1.14933099
    64   12 Mg  -0.18315690E-02     -1.14932692
    65   12 Mg  -0.18315628E-02     -1.14932301
    66   12 Mg  -0.18335767E-02     -1.15058672
    67   12 Mg  -0.18335615E-02     -1.15057722
    68   12 Mg  -0.18335705E-02     -1.15058285
    69   12 Mg  -0.18191708E-02     -1.14154690
    70   12 Mg  -0.18349396E-02     -1.15144197
    71   12 Mg  -0.18349447E-02     -1.15144516
    72   12 Mg  -0.18349468E-02     -1.15144649
    73   12 Mg  -0.18349480E-02     -1.15144723
    74   12 Mg  -0.18349495E-02     -1.15144821
    75   12 Mg  -0.18349434E-02     -1.15144434
    76   12 Mg  -0.18192973E-02     -1.14162628
    77   12 Mg  -0.18278153E-02     -1.14697140
    78   12 Mg  -0.18278153E-02     -1.14697142
    79   12 Mg  -0.18141734E-02     -1.13841102
    80   12 Mg  -0.18141733E-02     -1.13841094
    81   12 Mg  -0.18141712E-02     -1.13840960
    82   12 Mg  -0.18141694E-02     -1.13840847
    83   12 Mg  -0.18171471E-02     -1.14027705
    84   12 Mg  -0.18307475E-02     -1.14881141
    85   12 Mg  -0.18307602E-02     -1.14881934
    86   12 Mg  -0.18141736E-02     -1.13841110
    87   12 Mg  -0.18141758E-02     -1.13841250
    88   12 Mg  -0.18255692E-02     -1.14556199
    89   12 Mg  -0.18255778E-02     -1.14556739
    90   12 Mg  -0.18296718E-02     -1.14813638
    91   12 Mg  -0.18278258E-02     -1.14697799
    92   12 Mg  -0.18307486E-02     -1.14881208
    93   12 Mg  -0.18307507E-02     -1.14881343
    94   12 Mg  -0.18296549E-02     -1.14812576
    95   12 Mg  -0.18296717E-02     -1.14813634
    96   12 Mg  -0.18307550E-02     -1.14881613
    97   12 Mg  -0.18307403E-02     -1.14880685
    98   12 Mg  -0.18192973E-02     -1.14162628
    99   12 Mg  -0.18193005E-02     -1.14162827
   100   12 Mg  -0.18255755E-02     -1.14556591
   101   12 Mg  -0.18349366E-02     -1.15144009
   102   12 Mg  -0.18349417E-02     -1.15144328
   103   12 Mg  -0.18349438E-02     -1.15144461
   104   12 Mg  -0.18349450E-02     -1.15144535
   105   12 Mg  -0.18349465E-02     -1.15144633
   106   12 Mg  -0.18349404E-02     -1.15144246
   107   12 Mg  -0.18191703E-02     -1.14154657
   108   12 Mg  -0.18335767E-02     -1.15058673
   109   12 Mg  -0.18335615E-02     -1.15057722
   110   12 Mg  -0.18335705E-02     -1.15058285
   111   12 Mg  -0.18315746E-02     -1.14933042
   112   12 Mg  -0.18315679E-02     -1.14932622
   113   12 Mg  -0.18315660E-02     -1.14932502
   114   12 Mg  -0.18315789E-02     -1.14933312
   115   12 Mg  -0.18315724E-02     -1.14932904
   116   12 Mg  -0.18315662E-02     -1.14932513
   117   12 Mg  -0.18295915E-02     -1.14808601
   118   12 Mg  -0.18295870E-02     -1.14808316
   119   12 Mg  -0.18295850E-02     -1.14808194
   120   12 Mg  -0.18062101E-02     -1.13341394
   121   12 Mg  -0.18062098E-02     -1.13341374
   122   12 Mg  -0.18062043E-02     -1.13341029
   123   12 Mg  -0.18073316E-02     -1.13411771
   124   12 Mg  -0.18073333E-02     -1.13411879
   125   12 Mg  -0.18073359E-02     -1.13412041
   126   12 Mg  -0.19161775E-02     -1.20241951
   127   12 Mg  -0.19161834E-02     -1.20242326
   128   12 Mg  -0.19161748E-02     -1.20241785
   129   12 Mg  -0.18446989E-02     -1.15756605
   130   12 Mg  -0.18446868E-02     -1.15755843
   131   12 Mg  -0.18446965E-02     -1.15756450
   132   12 Mg  -0.18446908E-02     -1.15756094
   133   12 Mg  -0.18446948E-02     -1.15756345
   134   12 Mg  -0.18446880E-02     -1.15755922
   135   12 Mg  -0.18398578E-02     -1.15452823
   136   12 Mg  -0.18398562E-02     -1.15452722
   137   12 Mg  -0.18398521E-02     -1.15452460
   138   12 Mg  -0.18539640E-02     -1.16338000
   139   12 Mg  -0.18539573E-02     -1.16337577
   140   12 Mg  -0.18539682E-02     -1.16338264
   141   12 Mg  -0.17998741E-02     -1.12943803
   142   12 Mg  -0.17998720E-02     -1.12943671
   143   12 Mg  -0.17998704E-02     -1.12943575
   144   12 Mg  -0.17998787E-02     -1.12944092
   145   12 Mg  -0.17998762E-02     -1.12943938
   146   12 Mg  -0.17998723E-02     -1.12943692
   147   12 Mg  -0.17998221E-02     -1.12940542
   148   12 Mg  -0.17884895E-02     -1.12229412
   149   12 Mg  -0.17885008E-02     -1.12230119
   150   12 Mg  -0.17884933E-02     -1.12229651
--------------------------------------------------

Dispersion energy:      -2.7715117127375E-01 Eh

[Info] Dispersion energy written to .EDISP
